Video,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000,DLC_resnet50_Catherine_2VDLRFeb23shuffle1_200000
Red (2022-02-18) (576x432),72.45102447,240.9309017,1,71.83719628,203.4873824,1,60.17446077,238.475589,1,61.40211714,197.3491006,1,535.2774759,78.88026088,1,541.4157578,153.7672994,1,576,53.71330529,1,576,141.4907357,1,550.0093524,258.7319191,1,557.3752906,342.2125522,1,576,256.2766063,1,576,344.0540368,1,276.8558101,101.5919037,1,230.8186962,94.2259655,1,271.3313564,71.51432266,1,318.5961266,77.65260451,1,251.6888545,102.2057319,1,246.1644008,78.88026088,1,298.3397965,68.44518173,1,301.4089375,94.2259655,1,84.11375998,148.2428458,1,0,77.03877632,1,0,0,1,576,0,1,499.6754412,83.17705817,1,576,27.31869334,1,,,1,,,1,521.7732558,348.3508341,1,576,361.241226,1,576,432,1,0,432,1,82.27227543,301.0860638,1,0,309.6796584,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2022-02-20) (576x432),71.2233681,240.9309017,1,72.45102447,203.4873824,1,58.9468044,239.0894171,1,59.56063258,199.8044133,1,535.8913041,80.10791725,1,543.2572423,154.3811276,1,576,51.87182074,1,576,143.3322203,1,551.8508369,258.7319191,1,557.3752906,336.6880986,1,576,257.5042627,1,576,339.7572395,1,276.2419819,100.3642474,1,230.204868,95.45362187,1,272.5590128,72.12815084,1,317.9822984,77.03877632,1,252.3026827,100.9780755,1,248.6197135,77.65260451,1,297.7259683,69.05900992,1,302.0227656,91.77065276,1,83.4999318,148.2428458,1,0,75.19729177,1,0,0,1,576,0,1,499.6754412,82.56322999,1,576,25.47720879,1,,,1,,,1,522.387084,348.3508341,1,576,360.6273978,1,576,432,1,0,432,1,82.88610361,301.699892,1,0,308.452002,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2022-02-22) (576x432),71.2233681,239.7032453,1,72.45102447,203.4873824,1,59.56063258,237.2479326,1,60.17446077,198.5767569,1,536.5051323,78.88026088,1,543.2572423,153.7672994,1,576,54.32713348,1,576,142.1045639,1,552.4646651,258.7319191,1,557.9891188,339.1434113,1,576,258.1180909,1,576,342.2125522,1,278.0834664,98.5227628,1,229.5910398,94.2259655,1,319.2099548,76.42494814,1,273.1728409,71.51432266,1,252.9165108,100.3642474,1,249.2335417,78.26643269,1,299.5674529,67.21752536,1,301.4089375,91.15682458,1,82.88610361,147.6290176,1,0,75.81111995,1,0,0,1,576,0,1,500.9030976,81.9494018,1,576,24.8633806,1,,,1,,,1,523.0009122,347.7370059,1,576,359.3997414,1,576,432,1,0,432,1,83.4999318,300.4722356,1,0,308.452002,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2022-02-24) (576x432),73.06485265,240.9309017,1,73.06485265,204.1012106,1,60.78828895,238.475589,1,61.40211714,198.5767569,1,536.5051323,80.72174543,1,544.4848987,153.1534713,1,576,52.48564892,1,576,140.2630794,1,552.4646651,258.1180909,1,559.2167751,337.9157549,1,576,256.8904345,1,576,340.9848958,1,276.2419819,100.9780755,1,231.4325244,94.2259655,1,272.5590128,72.12815084,1,317.3684703,77.65260451,1,251.6888545,104.0472165,1,249.8473699,79.49408906,1,298.3397965,69.05900992,1,302.0227656,94.2259655,1,84.11375998,147.0151894,1,0,74.58346358,1,0,0,1,576,0,1,500.2892694,81.9494018,1,576,26.09103697,1,,,1,,,1,522.387084,347.7370059,1,576,361.241226,1,576,432,1,0,432,1,83.4999318,301.0860638,1,0,309.0658302,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2022-02-26) (576x432),65.69891443,240.9309017,1,66.31274262,202.8735542,1,51.58086618,237.8617608,1,53.42235073,197.9629288,1,529.7530223,80.10791725,1,536.5051323,154.9949558,1,576,46.96119526,1,576,139.035423,1,544.4848987,258.1180909,1,550.6231805,337.3019267,1,576,255.6627781,1,576,342.8263804,1,270.1037,99.75041917,1,224.0665861,92.99830913,1,267.0345591,70.28666629,1,313.6855012,78.26643269,1,244.3229163,101.5919037,1,241.8676035,77.03877632,1,293.429171,67.83135355,1,294.0429992,94.2259655,1,76.74782176,146.4013612,1,0,81.9494018,1,0,0,1,576,0,1,494.1509875,82.56322999,1,576,20.56658331,1,,,1,,,1,515.0211458,346.5093495,1,576,361.241226,1,576,432,1,0,432,1,77.97547813,300.4722356,1,0,307.2243457,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2022-03-20) (cropped) (576x432),82.88610361,242.1585581,1,83.4999318,205.9426952,1,70.60953991,240.9309017,1,71.83719628,200.4182415,1,546.9402114,79.49408906,1,554.3061496,155.608784,1,576,61.07924351,1,576,147.6290176,1,562.8997442,258.7319191,1,570.2656825,338.5295831,1,576,258.1180909,1,576,338.5295831,1,289.1323738,99.75041917,1,242.4814317,94.83979369,1,286.0632328,71.51432266,1,330.8726903,77.65260451,1,263.9654182,102.8195601,1,260.8962772,79.49408906,1,311.2301884,69.05900992,1,314.2993293,94.2259655,1,94.54883913,149.4705021,1,0,65.37604081,1,0,0,1,576,0,1,508.882864,83.17705817,1,576,33.45697519,1,,,1,,,1,532.8221632,349.5784904,1,576,360.0135696,1,576,432,1,0,432,1,95.7764955,301.699892,1,0,313.3626275,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2022-03-22) (576x432),83.4999318,242.1585581,1,83.4999318,205.328867,1,69.99571173,240.9309017,1,71.2233681,199.1905851,1,546.9402114,80.10791725,1,554.3061496,154.3811276,1,576,61.6930717,1,576,147.0151894,1,562.8997442,259.3457473,1,570.8795106,338.5295831,1,576,258.1180909,1,576,338.5295831,1,286.677061,101.5919037,1,242.4814317,96.06745006,1,284.2217483,73.35580721,1,331.4865185,79.49408906,1,263.35159,104.6610446,1,260.2824491,79.49408906,1,313.071673,69.6728381,1,312.4578448,94.2259655,1,94.54883913,148.856674,1,0,67.21752536,1,0,0,1,576,0,1,510.7243485,83.17705817,1,576,34.07080338,1,,,1,,,1,532.8221632,349.5784904,1,576,359.3997414,1,576,432,1,0,432,1,95.16266731,302.9275484,1,0,313.3626275,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2022-03-24) (576x432),82.27227543,241.5447299,1,84.11375998,206.5565233,1,69.38188354,239.7032453,1,71.2233681,200.4182415,1,546.9402114,78.88026088,1,554.9199778,154.3811276,1,576,60.46541533,1,576,146.4013612,1,563.5135724,259.9595754,1,570.2656825,338.5295831,1,576,259.3457473,1,576,339.1434113,1,289.7462019,100.9780755,1,241.8676035,96.68127824,1,287.2908892,72.12815084,1,332.1003467,78.88026088,1,263.9654182,104.6610446,1,260.2824491,79.49408906,1,313.6855012,69.05900992,1,312.4578448,94.2259655,1,94.54883913,147.6290176,1,0,67.21752536,1,0,0,1,576,0,1,510.7243485,83.79088636,1,576,34.07080338,1,,,1,,,1,533.4359914,350.1923186,1,576,360.0135696,1,576,432,1,0,432,1,95.7764955,303.5413766,1,0,313.3626275,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2022-03-26) (576x432),82.88610361,241.5447299,1,84.11375998,204.7150388,1,70.60953991,239.0894171,1,72.45102447,200.4182415,1,547.5540396,80.10791725,1,554.9199778,154.3811276,1,576,62.92072807,1,576,147.6290176,1,563.5135724,259.3457473,1,569.0380261,337.9157549,1,576,257.5042627,1,576,339.1434113,1,289.1323738,100.3642474,1,241.2537753,97.29510643,1,286.677061,71.51432266,1,333.9418313,77.03877632,1,263.35159,103.4333883,1,259.6686209,78.88026088,1,313.071673,69.05900992,1,314.9131575,94.83979369,1,95.16266731,147.0151894,1,0,66.60369718,1,0,0,1,576,0,1,510.7243485,83.17705817,1,576,35.91228793,1,,,1,,,1,533.4359914,350.1923186,1,576,357.5582568,1,576,432,1,0,432,1,95.7764955,302.3137202,1,0,312.7487993,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2021-09-28) (576x432),62.01594532,256.2766063,1,62.62977351,219.4469152,1,48.51172526,253.8212936,1,48.51172526,214.5362897,1,523.0009122,90.54299639,1,529.1391941,164.2023786,1,576,53.09947711,1,576,145.1737049,1,541.4157578,269.7808264,1,548.781696,353.2614595,1,576,266.7116855,1,576,356.9444287,1,262.7377618,115.0961238,1,215.4729916,111.4131547,1,259.6686209,84.40471454,1,305.0919066,93.61213732,1,238.7984626,117.5514365,1,233.8878371,92.99830913,1,286.0632328,82.56322999,1,287.2908892,107.7301856,1,73.67868084,162.9747222,1,0,108.9578419,1,0,0,1,576,0,1,488.0127057,93.61213732,1,576,21.79423968,1,,,1,,,1,515.0211458,360.6273978,1,576,374.1316178,1,576,432,1,0,432,1,74.29250902,317.0455966,1,0,325.025363,1,0,0,1,576,0,1,576,432,1,0,432,1
Red (2021-11-08) (576x432),58.33297621,250.1383245,1,59.56063258,213.3086334,1,44.82875615,248.2968399,1,46.05641252,209.6256643,1,522.387084,91.15682458,1,528.5253659,166.0438631,1,576,55.55478985,1,576,146.4013612,1,536.5051323,269.7808264,1,542.6434141,354.4891159,1,576,267.3255137,1,576,358.7859132,1,260.8962772,112.640811,1,214.2453352,107.1163574,1,303.250422,90.54299639,1,257.2133081,82.56322999,1,236.3431498,113.2546392,1,230.8186962,88.70151184,1,284.2217483,79.49408906,1,285.4494046,105.888701,1,71.83719628,156.8364404,1,0,100.9780755,1,0,0,1,576,0,1,486.7850493,93.61213732,1,576,24.8633806,1,,,1,,,1,508.2690358,360.6273978,1,576,375.9731024,1,576,432,1,0,432,1,69.99571173,310.9073148,1,0,317.0455966,1,0,0,1,576,0,1,576,432,1,0,432,1
